reviewer,docID,citation,year,link,mine_type,metals,country,region,location,mine,latitude,longitude,impactID,mitigationID,affected_system,affected_component,affected_factor,impact description,comment,stage_prospecting,stage_exploration,stage_construction,stage_operation,stage_expansion,stage_decommissioning_closure,stage_postclosure,stage_remediation,stage_abandonment,stage_comment,focus,contaminant,est_significance,impact_direction,impact_info_source,mitigation,mitigation_description,mitigation_info_source
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C5,E6M2,5-Societies,5B-Economic,5B-Other,Expected increased cost of living.,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,"London Mining Greenland A/S, to become member of GA and participate on the initiatives on local business actors",Page 174
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C5,E6M3,5-Societies,5B-Economic,5B-Other,Expected increased cost of living.,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,"Participate and organise open day events to inform, identify and attract potential services and goods suppliers and workforce",Page 174
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C5,E6M4,5-Societies,5B-Economic,5B-Other,Expected increased cost of living.,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,"Maintain a close dialogue and continuous updates with Municipal and National authorities on the plans and progress of the project, defining as accurately as possible the needs of the project and the timing of the activities during construction.",Page 174-75
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C5,E6M5,5-Societies,5B-Economic,5B-Other,Expected increased cost of living.,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,"Maintain regular contact with the Greenlandic Employers’ Associations, keeping them abreast of upcoming opportunities and discussing solutions and alternatives to potential challenges for the local companies to access business opportunities during the construction and operation phases. Within this forum, analyze and discuss the results of tender process and performance of local companies, providing constructive feedback to improve both access to business and the quality of services.",Page 174-75
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C5,E6M6,5-Societies,5B-Economic,5B-Other,Expected increased cost of living.,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,"Develop a Corporate Social Responsibility strategy and implementation plan for the project, including commitments and defined actions towards increasing the share of local business (also known as local content). ",Page 174-75
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C5,E6M7,5-Societies,5B-Economic,5B-Other,Expected increased cost of living.,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,"Monitor indicators related to volume and type of business and local share, and incorporate to the annual report. It is further recommended to follow Global Compact indicators and reporting procedures, or its specific indicators developed for the extractive industry",Page 174-75
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C5,E6M8,5-Societies,5B-Economic,5B-Other,Expected increased cost of living.,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,Unbundling of contracts for services and supplies to camp where there exists no cost hindrance to the project,Page 174-75
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C5,E6M9,5-Societies,5B-Economic,5B-Other,Expected increased cost of living.,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,"Preferential purchase of local goods and services to the mine camp operation regarding communication, logistical and support services.",Page 174-75
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C5,E6M10,5-Societies,5B-Economic,5B-Other,Expected increased cost of living.,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,Inform Tourist Council and Municipal authorities on the expected requirements of hotels and temporary housing for each year. ,Page 174-75
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C5,E6M11,5-Societies,5B-Economic,5B-Other,Expected increased cost of living.,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,Requirement in contract with the providers of catering services to supply local/traditional food ,Page 174-75
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C5,E6M12,5-Societies,5B-Economic,5B-Other,Expected increased cost of living.,,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,Engaging the professional hunters in Kapisillit and Nuuk in providing some of the regular Greenlandic food for the canteen and camp in general ,Page 174-75
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C6,E6M1,5-Societies,5B-Economic,5B-Local bussiness,"Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,GA’s (Grønlands Arbejdssgiverforening) initiatives to promote local business for mining companies (network workshops),Page 174
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C6,E6M2,5-Societies,5B-Economic,5B-Local bussiness,"Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,"London Mining Greenland A/S, to become member of GA and participate on the initiatives on local business actors",Page 174
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C6,E6M3,5-Societies,5B-Economic,5B-Local bussiness,"Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,"Participate and organise open day events to inform, identify and attract potential services and goods suppliers and workforce",Page 174
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C6,E6M4,5-Societies,5B-Economic,5B-Local bussiness,"Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,"Maintain a close dialogue and continuous updates with Municipal and National authorities on the plans and progress of the project, defining as accurately as possible the needs of the project and the timing of the activities during construction.",Page 174-75
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C6,E6M5,5-Societies,5B-Economic,5B-Local bussiness,"Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,"Maintain regular contact with the Greenlandic Employers’ Associations, keeping them abreast of upcoming opportunities and discussing solutions and alternatives to potential challenges for the local companies to access business opportunities during the construction and operation phases. Within this forum, analyze and discuss the results of tender process and performance of local companies, providing constructive feedback to improve both access to business and the quality of services.",Page 174-75
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C6,E6M6,5-Societies,5B-Economic,5B-Local bussiness,"Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,"Develop a Corporate Social Responsibility strategy and implementation plan for the project, including commitments and defined actions towards increasing the share of local business (also known as local content). ",Page 174-75
JJT/BM,E6,NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,2013,https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf,Open pit,Iron,Greenland,Nuuk ,150 km NW of Nuuk ,ISUA Iron Ore,65.50312849,-50.33983198,E6C6,E6M7,5-Societies,5B-Economic,5B-Local bussiness,"Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",,,,NS,Y,NS,NS,NS,,NS,,Local community,NA,Medium,Positive,"Page 170, 174",Yes,"Monitor indicators related to volume and type of business and local share, and incorporate to the annual report. It is further recommended to follow Global Compact indicators and reporting procedures, or its specific indicators developed for the extractive industry",Page 174-75
